262,-0.037676,-0.936583,-0.771822,3.718316,1.892477,3.287895,-4.713222
263,-0.024569,-4.047652,14.140911,3.667514,-9.995522,3.451575,-5.164839
264,0.065510,-2.481336,4.890561,3.147860,1.934120,3.635539,0.014791
265,0.073447,-4.485278,9.943723,3.101657,-2.629363,3.651902,0.137153
266,0.075431,-4.990207,10.565627,3.097021,-3.198022,3.651310,2.321168
267,0.656430,-1.758312,1.129447,3.142390,-1.226727,3.755127,-5.501700
268,0.071303,-3.940262,6.623833,3.134341,0.335981,3.651211,1.357222
269,0.074966,-4.849362,6.181336,3.143287,0.677860,3.648801,0.000000
270,0.065560,-2.486447,4.870328,3.148020,1.955053,3.634381,0.000000
271,0.073065,-4.371076,5.748720,3.145956,1.085736,3.649789,0.000000
272,0.065558,-2.485922,4.869716,3.148027,1.955343,3.634370,0.000000
273,0.069498,-3.480452,6.655349,3.132932,0.326635,3.650078,0.000000
274,0.071528,-3.995608,8.250523,3.117728,-1.104896,3.649882,0.000000
275,0.065544,-2.482258,4.867506,3.148034,1.957813,3.633994,0.000000
276,0.065551,-2.484191,4.869605,3.148046,1.955717,3.634420,0.000375
277,0.072057,-4.123858,7.108324,3.130554,-0.105328,3.650608,0.011320
278,0.065744,-2.532828,4.916656,3.147735,1.911567,3.635297,0.000699
279,0.071640,-4.018276,6.863442,3.132741,0.117055,3.650532,0.000000
280,0.065559,-2.486051,4.869991,3.148024,1.955154,3.634391,0.000000
308,0.065543,-2.482303,4.863780,3.148102,1.960724,3.634264,0.000362
309,0.076014,-5.117671,7.441164,3.130433,-0.441909,3.650641,0.083946
310,0.069880,-3.575865,6.101144,3.139160,0.813440,3.649605,0.067506
311,0.068898,-3.335549,7.187541,3.126684,-0.136526,3.652292,0.106166
312,0.083846,-7.127974,16.058586,3.044899,-8.152972,3.650784,1.701691
313,-0.048578,-4.361103,5.352048,2.883348,2.211330,10.870965,-14.394951
314,-0.018952,-1.551389,1.181023,4.685343,2.222142,2.929497,-4.365683
315,0.006159,-0.678499,0.249769,2.925340,1.316135,1.733212,-0.331328
316,0.072643,-4.277924,8.680012,3.115349,-1.501037,3.651279,2.146375
317,1.321518,-0.736549,-1.591941,3.174001,2.052903,3.763918,-5.297463
318,0.065518,-2.480053,4.902320,3.146905,1.922335,3.638114,0.051071
319,0.069422,-3.462484,6.932567,3.129886,0.083586,3.650364,0.000000
320,0.065596,-2.495591,4.891086,3.147836,1.936193,3.634121,0.000000
321,0.068882,-3.326148,6.649683,3.132373,0.340149,3.650075,0.000000
322,0.073951,-4.597311,6.779951,3.135905,0.161833,3.651711,0.000000
323,0.065561,-2.486499,4.867180,3.148055,1.957685,3.634226,0.000000
324,0.068921,-3.335962,6.699022,3.131867,0.296696,3.649944,0.000000
325,0.073427,-4.463484,6.142340,3.142155,0.732621,3.649006,0.000000
326,0.070621,-3.768230,8.009110,3.119381,-0.879711,3.649942,0.037238
327,0.011159,-0.477381,0.583266,3.073442,0.687064,1.864699,-0.002327
328,0.065553,-2.485459,4.874303,3.148082,1.950936,3.634275,0.001535
329,0.065544,-2.482334,4.864285,3.148070,1.960448,3.634205,0.000000
330,0.069586,-3.504465,7.011276,3.129176,0.012152,3.650720,0.042322
360,0.065539,-2.481983,4.864746,3.148214,1.959439,3.634711,0.001794
361,0.065706,-2.524809,4.914791,3.147966,1.913208,3.635426,0.005751
362,0.068724,-3.289236,6.765337,3.130995,0.240105,3.650534,0.072203
363,0.074222,-4.681074,9.542768,3.106712,-2.284243,3.650280,0.455444
364,0.001838,-0.662226,0.209714,2.569649,1.238003,1.469416,-0.078118
365,0.166948,-2.322370,1.325473,3.280399,3.397998,5.857501,-4.454588
366,0.571178,1.801852,2.979394,7.718517,0.475283,2.795907,-3.452427
367,0.504883,-0.752870,-0.853652,2.849917,1.063520,1.779731,-3.765543
368,0.076691,-5.293036,7.939500,3.125954,-0.887062,3.650968,4.363097
369,0.065557,-2.486793,4.879344,3.147976,1.946317,3.634743,0.005944
370,0.071078,-3.883635,8.502371,3.114904,-1.327176,3.651090,0.000000
371,0.065564,-2.487256,4.871564,3.148011,1.953910,3.634441,0.000000
372,0.065547,-2.483134,4.868056,3.148032,1.957144,3.634717,0.000000
373,0.074815,-4.819696,8.266512,3.120971,-1.165233,3.650819,0.000000
374,0.065545,-2.482622,4.867361,3.148037,1.957921,3.634023,0.000000
375,0.075214,-4.946866,17.925101,3.025141,-9.850454,3.649874,0.000000
376,0.068909,-3.334059,6.514621,3.133812,0.460087,3.649350,0.047735
377,0.011158,-0.477214,0.583101,3.073356,0.687026,1.864389,-0.001530
378,0.065570,-2.494793,4.917988,3.148122,1.909735,3.632606,0.013986
379,0.070142,-3.642943,6.238909,3.137828,0.687286,3.649501,0.169728
380,0.078344,-5.726598,12.195969,3.082323,-4.675597,3.652305,1.255286
381,2.074506,-2.136585,4.447715,0.794346,4.745791,8.403187,-9.868106
382,0.065534,-2.482120,4.880854,3.148096,1.944228,3.635182,0.008411
410,0.011188,-0.477707,0.583109,3.074191,0.686667,1.863945,-0.008501
411,-0.103490,-1.886637,-1.613989,4.130047,4.204208,6.011827,-1.270637
412,-0.061086,-2.589085,-0.172552,8.246008,1.780526,0.421520,-1.530794
413,-0.006871,-1.304017,1.031260,1.782850,1.523677,2.655563,-5.066942
414,-0.069685,-1.198231,0.376729,3.609866,2.076023,2.264998,-3.225924
415,-0.051001,-1.508567,0.316668,4.796484,5.221341,3.796930,-4.897588
416,2.271098,-2.231180,1.653723,5.991801,2.015196,-0.655848,-2.562427
417,0.664953,-0.753625,-0.924079,3.169188,1.647991,1.737702,-3.677110
418,0.353427,-0.886187,-0.672573,2.537441,0.334705,2.041842,-3.314433
419,0.067518,-2.987088,6.191942,3.135898,0.760324,3.649014,0.234063
420,0.069552,-3.491532,6.025068,3.139649,0.884035,3.650282,0.000000
421,0.065548,-2.483388,4.869754,3.148014,1.955826,3.634400,0.000000
422,0.065547,-2.483095,4.866360,3.148050,1.958589,3.634498,0.000000
423,0.069541,-3.494505,7.506344,3.123928,-0.425518,3.651229,0.000000
424,0.065543,-2.482107,4.864676,3.148065,1.960127,3.634803,0.000000
425,0.065551,-2.484225,4.870881,3.148006,1.954676,3.634619,0.000000
426,0.066192,-2.646693,4.960766,3.147764,1.866287,3.637062,0.011462
427,-0.051880,-1.213037,0.027076,3.171679,2.388166,3.306033,-0.310183
428,-0.080950,-1.207872,-1.247736,3.178071,3.176141,3.272291,-2.106890
429,-0.053709,-0.795059,-0.403682,3.178117,1.775459,2.435491,-0.164090
430,0.697493,-2.567677,3.861012,3.768473,-1.179519,3.596683,-5.322661
431,1.789502,-2.117622,3.335270,3.123365,4.819073,11.208735,-6.064374
432,0.071984,-4.114077,8.590605,3.114477,-1.412460,3.650754,0.261889
433,0.065561,-2.486598,4.870912,3.148014,1.954629,3.634323,0.000000
434,0.065551,-2.484255,4.869552,3.148020,1.955942,3.634328,0.000000
435,0.065543,-2.482159,4.867654,3.148032,1.957707,3.634105,0.000000
461,-0.025404,-0.962318,0.365311,2.990827,1.732850,3.398301,-0.099571
462,-0.131730,-2.301584,1.443649,3.384959,1.162607,1.040143,-3.047351
463,-0.279447,-2.040336,0.953245,1.977183,0.597744,2.055450,-3.419096
464,-0.575141,-0.044571,0.882397,3.853655,0.370438,1.415646,-2.653127
465,0.619919,0.043939,2.392768,3.245695,-2.002036,1.841459,-2.806227
466,-0.114114,-1.389732,2.298349,0.411988,-0.502251,1.600576,-2.525504
467,-0.039211,-1.040238,0.646010,3.145290,1.694887,2.955532,-0.293551
468,0.346864,-1.131698,-0.359639,2.921683,1.115141,2.018736,-4.089698
469,0.075127,-4.877894,7.221312,3.134341,-0.252307,3.651409,3.844510
470,0.068624,-3.269293,6.908373,3.129392,0.113799,3.650434,0.384049
471,0.065544,-2.484146,4.875171,3.148072,1.950203,3.634538,0.006238
472,0.065563,-2.487113,4.870893,3.148018,1.954364,3.634422,0.000000
473,0.069561,-3.494123,6.102129,3.138855,0.815256,3.647600,0.000000
474,0.073017,-4.369021,8.309585,3.118806,-1.180564,3.651496,0.000000
475,0.067299,-2.926341,5.913472,3.138624,1.011739,3.648193,0.000000
476,0.065532,-2.481703,4.873092,3.148109,1.951639,3.637955,0.004250
477,0.011313,-0.479742,0.582944,3.101680,0.685689,1.862774,-0.033310
478,0.011183,-0.478331,0.582304,3.123412,0.685264,1.861217,-0.024025
479,0.219576,-3.094459,3.314125,-4.638491,2.959875,-1.580227,-4.105028
480,0.225341,-3.007354,1.146265,2.754328,3.632466,4.442632,-5.817213
481,0.076057,-5.144870,9.615122,3.107673,-2.366516,3.650631,1.201167
482,0.065538,-2.482820,4.878292,3.147947,1.947053,3.634799,0.006301
483,0.065551,-2.484468,4.868968,3.148070,1.955999,3.634405,0.001116
484,0.068655,-3.270417,6.949110,3.128956,0.078659,3.650601,0.000000
485,0.069701,-3.531017,6.521509,3.134496,0.443703,3.649475,0.000000
486,0.067938,-3.087790,6.203689,3.136173,0.746683,3.649124,0.000000
511,0.070017,-3.614840,6.928521,3.130421,0.078655,3.650486,0.229300
512,0.276383,-0.230310,-0.179190,2.931890,1.881822,2.508395,-0.527782
513,0.249354,-0.230127,-0.623605,3.100403,1.035114,1.786354,-1.142459
514,-0.616843,-3.702247,-1.022470,3.327117,1.817433,3.841593,-6.208603
515,-0.180423,-1.053091,0.542660,3.156884,1.652432,1.438505,-3.529449
516,-0.107648,-1.892868,0.621882,3.161238,3.903022,3.564324,-3.754764
517,0.138301,-1.794029,0.368166,3.176570,1.436668,2.243081,-2.641428
518,-0.022383,-1.073297,-0.585022,3.140511,0.128616,1.603508,-3.389846
519,0.143395,-1.561602,0.598717,3.173075,1.194564,1.837677,-3.212383
520,0.110210,-1.373397,0.304363,3.474427,2.049469,3.615842,-5.026506
521,0.065452,-2.478517,4.933028,3.147512,1.891081,3.638426,0.093178
522,0.065575,-2.496343,4.923695,3.147526,1.904448,3.632524,0.034856
523,0.080145,-6.173963,12.423739,3.081893,-4.906503,3.651186,0.532848
524,0.074027,-4.621757,8.117046,3.121765,-1.022290,3.652226,0.014915
525,0.065543,-2.482109,4.867419,3.148044,1.957870,3.635211,0.000000
526,0.065568,-2.491310,4.880421,3.148211,1.944458,3.634702,0.006551
527,0.011292,-0.479576,0.582493,3.090633,0.685658,1.861819,-0.033489
528,0.010998,-0.477329,0.581257,3.118722,0.685164,1.859125,-0.018538
529,0.156877,-1.250994,0.545859,3.067985,0.696607,1.733165,-3.527613
530,0.010814,-0.473994,0.578666,3.096988,0.680824,1.849181,-0.006180
531,3.563870,2.839678,2.391286,6.303316,0.175096,3.567410,-3.171274
532,1.511148,-4.318312,4.656955,9.870257,-0.977742,3.835514,-5.506212
533,0.065535,-2.481911,4.876269,3.148062,1.949139,3.634227,0.004608
534,0.065552,-2.484504,4.867928,3.148040,1.957092,3.634457,0.000000
535,0.065546,-2.482845,4.868234,3.148028,1.957171,3.634199,0.000000
536,0.065562,-2.486849,4.872840,3.147994,1.952919,3.634483,0.000000
537,0.074452,-4.728751,8.266495,3.120627,-1.160441,3.650477,0.000000
562,-0.014684,-1.095256,-0.644596,3.162603,2.948617,3.153040,-0.112532
563,-0.088672,-0.778072,0.137386,3.021641,0.931854,2.261994,-2.932310
564,-0.366299,-2.670520,1.117061,3.155953,2.480405,2.752980,-3.566713
565,0.011181,-0.476163,0.582078,3.079086,0.686284,1.861560,0.000466
566,0.070915,-3.835958,5.545677,3.145460,1.289840,3.645940,1.437956
567,-0.411326,-1.145868,2.364536,2.772292,-0.360655,1.556913,-2.081957
568,0.372927,-1.030916,-0.383471,3.167703,0.839299,2.025290,-3.835086
569,0.451246,-0.822275,-0.567053,3.173447,1.246259,1.512164,-3.356451
570,0.172171,-1.586565,0.475256,3.169665,1.424253,2.413650,-4.160534
571,1.440841,1.087924,4.653501,7.634121,-1.300107,2.871651,-4.337275
572,0.142590,-1.509836,0.135350,2.209349,1.656685,3.060445,-4.512952
573,0.011216,-0.475414,0.582036,3.077643,0.685601,1.861017,0.005476
574,0.065568,-2.487585,4.866053,3.147210,1.959669,3.634449,0.027443
575,0.065515,-2.481229,4.883953,3.147763,1.940565,3.635383,0.025201
576,0.071797,-4.070771,7.362352,3.127182,-0.323567,3.650655,1.274483
577,-0.391801,-5.524559,2.661313,-0.274033,4.893072,10.621859,-4.747568
578,0.011181,-0.477167,0.582813,3.214260,0.687547,1.865176,-0.000283
579,0.470870,-1.130228,0.579086,2.070161,0.987065,2.116998,-3.934116
580,0.245841,-1.127705,-0.532660,3.632708,4.063221,3.973507,-6.263411
581,0.276625,-0.755070,-0.504620,2.939166,0.542470,1.743825,-2.984065
582,3.326456,-0.685322,2.377419,0.100600,-0.019762,1.992381,-2.652566
583,0.070961,-3.854759,8.061209,3.119278,-0.933343,3.649921,0.121801
584,0.075676,-5.036847,8.631427,3.117814,-1.494853,3.649171,0.000000
585,0.070858,-3.824871,7.566281,3.124535,-0.494475,3.651175,0.000000
586,0.065561,-2.486489,4.865272,3.148076,1.959246,3.634159,0.000000
611,0.072938,-4.355188,8.852115,3.112485,-1.653247,3.651661,0.279655
612,-0.178818,-1.027922,0.222544,1.003251,1.436071,1.376199,-4.600919
613,-0.372624,-3.367976,2.538489,3.295506,1.899143,4.309926,-3.356095
614,-1.395532,0.052899,5.754305,10.287842,1.808517,-2.277369,-2.949664
615,-0.047749,-0.778042,-0.956974,3.439043,2.080397,2.352200,-0.926764
616,-0.155619,-2.033625,-1.397577,2.959817,1.677445,2.332407,-4.217736
617,-0.385433,-2.032796,1.833877,3.488756,1.838217,1.979317,-3.330487
618,-0.188853,-1.386072,1.033382,3.075675,1.128736,1.619673,-2.109899
619,0.562163,-0.757866,-1.060924,3.131207,0.366464,3.099072,-3.550334
620,0.066018,-2.533078,5.413098,3.141553,1.549501,3.649199,0.144885
621,0.065449,-2.478546,4.934840,3.147751,1.889590,3.638129,0.099052
622,0.209234,-3.137725,1.594009,8.391800,0.709854,5.038436,-5.280816
623,0.030707,-1.021907,0.697803,2.630008,0.949415,2.291817,-4.149047
624,-0.007450,-0.809064,1.354231,-1.542537,0.133823,1.961106,-2.210896
625,-0.024450,-0.891407,0.573480,2.722418,0.330323,1.919084,-3.585871
626,0.156468,-1.151452,-0.139942,2.732054,1.200753,1.608961,-3.063646
627,-0.034627,-0.650036,0.556337,3.165249,0.583659,1.593967,-0.896389
628,-0.615353,1.235640,2.601279,3.583804,-0.996875,2.498005,-3.061694
629,0.070708,-3.687566,13.147841,3.201620,-5.052998,3.649902,2.855819
630,-0.297848,0.061720,2.888801,6.133365,-1.999570,1.883121,-2.533340
631,0.721152,-0.789519,-1.574845,3.178153,2.681660,3.912475,-4.894890
632,0.071531,-3.982820,6.798392,3.134748,0.169966,3.649589,1.977600
633,0.073359,-4.470728,9.135186,3.109824,-1.909545,3.649305,1.603738
634,0.065526,-2.489845,4.925328,3.147025,1.899914,3.636166,0.048289
635,0.065486,-2.479964,4.911701,3.147001,1.911814,3.637495,0.040784
636,0.065530,-2.484459,4.894212,3.147492,1.931128,3.635389,0.019420
637,0.065536,-2.481782,4.869736,3.147941,1.954830,3.636437,0.004581
661,0.072928,-4.347471,7.315825,3.129031,-0.299691,3.650803,0.394158
662,-0.219333,-1.291518,2.186866,3.232258,1.819046,0.020384,-3.170095
663,0.427607,0.123763,0.844989,3.177471,1.585889,0.069220,-1.595210
664,0.287006,0.004732,1.252737,3.458960,0.293384,1.549218,-3.064406
665,-0.018549,0.308976,1.541565,3.443620,1.649009,1.922196,-2.532315
666,-0.024727,-1.041494,0.232623,3.574205,1.774627,2.756098,-3.854297
667,-0.065876,-1.759492,0.835668,3.201947,1.562951,2.907676,-4.056264
668,0.084438,-0.500044,-0.069846,3.198852,0.468127,1.242924,-2.217979
669,0.182955,-1.073164,-0.923588,3.247100,0.102213,2.298094,-4.059191
670,0.080710,-6.260050,35.520825,3.017270,-24.338602,3.650817,10.435045
671,0.069630,-3.496844,6.262531,3.137545,0.670238,3.650544,0.474923
672,0.070837,-3.823381,11.085818,3.086340,-3.413071,3.651402,1.759875
673,0.088107,-1.152370,-0.494522,3.170299,0.016307,2.187066,-3.071074
674,0.982971,-0.596843,-1.024251,4.336891,0.523558,1.750186,-2.942531
675,0.190897,-0.941955,1.282509,3.186354,1.021960,1.946698,-2.827449
676,-9.649839,-0.002783,4.222449,4.286029,-1.103877,1.824943,-2.625003
677,0.488314,-0.210119,6.713928,0.593651,-2.275321,1.985924,-3.001029
678,0.189231,-0.034532,0.492928,3.173070,0.541872,1.252084,-0.128694
679,0.233215,-1.111093,0.877976,3.169764,1.060121,1.435376,-3.287726
680,-0.114134,-1.204816,0.129687,3.178268,0.049220,1.929784,-2.442763
681,0.175032,-0.882191,0.301042,3.214692,0.962230,1.859909,-2.371842
682,0.071909,-1.536458,0.164666,3.630908,0.897392,2.551887,-3.464144
683,0.339570,-1.148676,-0.452330,3.219503,1.939160,2.962163,-4.409100
684,0.415249,-1.200140,0.062996,3.078747,1.131310,2.428150,-3.851910
685,0.459264,-1.436355,0.511815,5.066127,3.445362,3.563804,-5.425375
686,1.616756,-1.712300,-1.473055,3.208925,3.718486,7.574589,-6.458443
687,0.070283,-3.666108,6.303286,3.137628,0.628244,3.650708,0.409473
688,0.065588,-2.483471,4.854999,3.146702,1.970286,3.634268,0.022704
689,0.065611,-2.489247,4.865203,3.146625,1.960973,3.634167,0.025563
690,0.070304,-3.684684,6.994188,3.130066,0.017437,3.650581,0.112023
691,0.069781,-3.553193,7.092063,3.128520,-0.061541,3.650880,0.000000
711,0.065519,-2.481525,4.878566,3.148414,1.945595,3.634458,0.012569
712,-0.302890,-2.986611,1.757070,3.185295,2.232932,0.987647,-3.152111
713,0.059819,-0.939371,-0.170913,3.287533,0.210427,1.601938,-2.801664
714,0.081090,-1.038737,-0.395200,3.184670,0.373689,1.187817,-2.971768
715,0.069834,-3.503547,8.135342,3.137738,-0.807280,3.653599,1.642877
716,0.065575,-2.489085,4.855409,3.148108,1.969433,3.633606,0.020602
717,0.077930,-5.590128,8.388325,3.124137,-1.323443,3.650687,2.121111
718,0.011323,-0.478491,0.585004,3.072371,0.689438,1.870317,0.003641
719,0.152149,-0.916626,0.251729,3.130307,-0.026355,2.018194,-3.182949
720,0.224906,-1.005086,-0.675264,2.502650,0.695375,2.382228,-3.660092
721,-0.037443,-0.795922,-0.123966,3.263226,1.290930,2.339975,-2.780820
722,-0.020298,-0.816234,-0.532240,2.975568,2.044886,2.258480,-0.133848
723,0.386853,0.584356,0.934661,3.219488,0.689801,1.768328,-2.817950
724,-0.114643,-0.170639,-0.691715,5.367472,0.719089,1.819567,-2.880938
725,0.129998,-1.110161,0.151255,3.163972,0.606654,1.695430,-1.790508
726,-0.234817,-2.617523,1.883246,4.661406,1.569190,0.107824,-2.115265
727,-0.429783,-2.667021,0.893238,5.436192,2.325621,1.108038,-1.521192
728,0.136598,-1.179906,0.930566,2.347791,0.784732,2.354425,-3.772878
729,0.213614,-0.750321,0.524973,3.234010,-0.256238,1.514468,-2.551965
730,1.799511,-1.088632,2.046936,3.443127,1.683188,1.942324,-3.085944
731,0.026365,-0.955125,0.705385,2.261758,0.700890,2.021485,-3.446056
732,0.402667,-0.749023,0.642945,3.194679,0.566101,1.455384,-2.006452
733,-0.262430,-2.258428,1.311225,3.187782,2.053934,1.705839,-3.220920
734,-0.040527,-0.492136,1.102769,0.006215,-0.594326,1.884097,-2.123085
735,0.432536,-0.186662,-0.069042,3.210109,2.439731,3.281830,-1.522900
736,0.065696,-2.506155,5.300009,3.141554,1.619772,3.643155,0.041205
737,0.071199,-3.865106,13.364130,3.124542,-5.339877,3.650868,2.852839
738,0.220190,-2.861350,-2.233328,9.102821,1.187752,2.206034,-4.041579
739,0.444972,-1.200247,0.697882,3.161533,1.346315,2.323082,-3.261461
740,0.076053,-5.143295,10.294309,3.098952,-2.964548,3.651192,1.710994
741,0.075609,-5.028169,10.562429,3.096271,-3.192276,3.651232,0.209179
742,0.065543,-2.482076,4.865470,3.148056,1.959453,3.635576,0.000000
761,0.076958,-5.371257,9.534849,3.108338,-2.304697,3.650203,1.093540
762,-0.138108,-2.031239,1.464017,3.152979,1.448533,1.864376,-2.954566
763,0.048724,-0.719977,1.056341,3.206184,0.137490,1.334130,-2.804596
764,0.139593,0.030609,0.221645,3.606245,-0.027179,1.487917,-2.565473
765,3.392197,-0.062392,-0.536490,5.353558,0.738284,2.223672,-3.551594
766,0.069163,-3.381445,5.755907,3.143140,1.126516,3.648700,1.957814
767,0.071335,-3.939699,7.112834,3.130116,-0.100704,3.650465,1.685663
768,0.128842,-1.618323,5.744918,-5.581040,-2.602655,1.942090,-2.877397
769,-0.137578,-0.721831,1.223240,3.648253,1.038161,1.476665,-1.811463
770,0.879573,0.022808,-0.673667,3.920739,-0.180360,1.968637,-3.015477
771,-0.057602,-1.280937,1.147428,2.539642,2.097077,1.839574,-2.361532
772,-0.461918,-1.665400,1.025008,3.257971,0.476496,1.568997,-1.428674
773,0.859506,0.033863,0.147509,3.174281,0.687133,0.223143,-1.401588
774,0.011431,-0.481981,0.586800,3.022749,0.694110,1.878625,0.000585
775,-0.057883,-0.814278,-0.301078,3.178183,0.723576,1.059620,-1.246462
776,0.835855,0.197041,0.152464,3.152512,0.175783,3.242021,-3.219320
777,0.230640,-2.274667,1.349044,3.196619,0.913128,2.303378,-3.890443
778,-0.167928,-1.056780,0.717074,3.234880,0.567891,1.796604,-3.267622
779,-0.282632,-1.634064,1.216337,3.134732,0.294846,1.341486,-1.283248
780,-0.120014,-1.126320,0.847150,2.489488,0.459000,1.692257,-2.204439
781,-0.010833,-0.514021,-0.573241,2.117618,1.534696,1.693406,-0.242189
782,-0.301316,-1.058116,-0.767081,3.179292,0.654159,1.748699,-0.868432
783,-0.092029,0.120262,1.612330,3.614374,-0.183635,1.650936,-2.533986
784,-0.037360,-1.380316,0.381538,2.637003,0.616503,1.370101,-2.987523
785,0.134976,-0.512604,-0.585745,3.083751,0.947222,1.819581,-2.950857
786,0.079236,-5.835215,11.478809,3.112848,-3.866446,3.650904,7.230596
787,0.097384,-0.847225,1.055695,4.221133,3.347249,3.791985,-5.231838
788,0.098818,-1.029417,0.676420,3.423398,2.935304,3.572926,-5.101223
789,0.624783,-1.328719,0.442340,3.203631,2.656737,4.241027,-5.188917
790,1.609862,-1.570913,0.973630,3.214790,3.694658,5.081800,-4.993421
791,0.070577,-3.754683,7.062660,3.129636,-0.046243,3.650533,0.195973
811,-1.836590,1.219149,-0.874935,9.566530,2.382254,0.512571,-3.624702
812,-0.150564,-1.866596,1.594835,2.863798,1.014107,1.864466,-2.384138
813,-1.774021,0.063784,0.897730,3.919441,1.401356,2.143496,-2.975047
814,0.047826,-1.039849,0.309428,3.733058,2.606692,2.698391,-3.029941
815,-0.499819,-2.835348,2.340652,5.084383,1.546112,1.149221,-2.920691
816,0.073288,-1.386279,0.597932,3.493913,0.825990,2.584136,-3.105721
817,0.490327,-0.135890,0.476103,2.480022,0.249068,1.480516,-2.796765
818,-0.025185,-1.779452,-1.346988,3.172802,0.021807,1.961597,-2.549415
819,-0.109635,-0.920171,1.049032,3.460421,0.444120,2.003969,-0.928611
