West Longitude,South Latitude,East Longitude,North Latitude,IDgrid,Valid
-49.2382945446,-25.6035751933,-49.2342122719,-25.5976021894,388,0
-49.2342122719,-25.6035751933,-49.2301299991,-25.5976021894,389,0
-49.2301299991,-25.6035751933,-49.2260477264,-25.5976021894,390,0
-49.2260477264,-25.6035751933,-49.2219654537,-25.5976021894,391,0
-49.2219654537,-25.6035751933,-49.2178831809,-25.5976021894,392,0
-49.2178831809,-25.6035751933,-49.2138009082,-25.5976021894,393,0
-49.2138009082,-25.6035751933,-49.2097186354,-25.5976021894,394,0
-49.2097186354,-25.6035751933,-49.2056363627,-25.5976021894,395,0
-49.2056363627,-25.6035751933,-49.20155409,-25.5976021894,396,0
-49.20155409,-25.6035751933,-49.1974718172,-25.5976021894,397,0
-49.1974718172,-25.6035751933,-49.1933895445,-25.5976021894,398,0
-49.1933895445,-25.6035751933,-49.1893072717,-25.5976021894,399,0
-49.1893072717,-25.6035751933,-49.185224999,-25.5976021894,400,0
-49.389338636,-25.5976021894,-49.3852563633,-25.5916291856,401,0
-49.3852563633,-25.5976021894,-49.3811740905,-25.5916291856,402,0
-49.3811740905,-25.5976021894,-49.3770918178,-25.5916291856,403,0
-49.3770918178,-25.5976021894,-49.373009545,-25.5916291856,404,0
-49.373009545,-25.5976021894,-49.3689272723,-25.5916291856,405,0
-49.3689272723,-25.5976021894,-49.3648449996,-25.5916291856,406,0
-49.3648449996,-25.5976021894,-49.3607627268,-25.5916291856,407,0
-49.3607627268,-25.5976021894,-49.3566804541,-25.5916291856,408,0
-49.3566804541,-25.5976021894,-49.3525981813,-25.5916291856,409,0
-49.3525981813,-25.5976021894,-49.3485159086,-25.5916291856,410,1
-49.3485159086,-25.5976021894,-49.3444336359,-25.5916291856,411,1
-49.3444336359,-25.5976021894,-49.3403513631,-25.5916291856,412,1
-49.3403513631,-25.5976021894,-49.3362690904,-25.5916291856,413,1
-49.3362690904,-25.5976021894,-49.3321868176,-25.5916291856,414,1
-49.3321868176,-25.5976021894,-49.3281045449,-25.5916291856,415,1
-49.3281045449,-25.5976021894,-49.3240222722,-25.5916291856,416,1
-49.3240222722,-25.5976021894,-49.3199399994,-25.5916291856,417,1
-49.3199399994,-25.5976021894,-49.3158577267,-25.5916291856,418,1
-49.3158577267,-25.5976021894,-49.3117754539,-25.5916291856,419,1
-49.3117754539,-25.5976021894,-49.3076931812,-25.5916291856,420,1
-49.3076931812,-25.5976021894,-49.3036109085,-25.5916291856,421,1
-49.3036109085,-25.5976021894,-49.2995286357,-25.5916291856,422,1
-49.2995286357,-25.5976021894,-49.295446363,-25.5916291856,423,1
-49.295446363,-25.5976021894,-49.2913640902,-25.5916291856,424,1
-49.2913640902,-25.5976021894,-49.2872818175,-25.5916291856,425,1
-49.2872818175,-25.5976021894,-49.2831995448,-25.5916291856,426,1
-49.2831995448,-25.5976021894,-49.279117272,-25.5916291856,427,1
-49.279117272,-25.5976021894,-49.2750349993,-25.5916291856,428,1
-49.2750349993,-25.5976021894,-49.2709527265,-25.5916291856,429,1
-49.2709527265,-25.5976021894,-49.2668704538,-25.5916291856,430,1
-49.2668704538,-25.5976021894,-49.2627881811,-25.5916291856,431,1
-49.2627881811,-25.5976021894,-49.2587059083,-25.5916291856,432,1
-49.2587059083,-25.5976021894,-49.2546236356,-25.5916291856,433,1
-49.2546236356,-25.5976021894,-49.2505413628,-25.5916291856,434,1
-49.2505413628,-25.5976021894,-49.2464590901,-25.5916291856,435,1
-49.2464590901,-25.5976021894,-49.2423768174,-25.5916291856,436,0
-49.2423768174,-25.5976021894,-49.2382945446,-25.5916291856,437,0
-49.2382945446,-25.5976021894,-49.2342122719,-25.5916291856,438,0
-49.2342122719,-25.5976021894,-49.2301299991,-25.5916291856,439,0
-49.2301299991,-25.5976021894,-49.2260477264,-25.5916291856,440,0
-49.2260477264,-25.5976021894,-49.2219654537,-25.5916291856,441,0
-49.2219654537,-25.5976021894,-49.2178831809,-25.5916291856,442,0
-49.2178831809,-25.5976021894,-49.2138009082,-25.5916291856,443,0
-49.2138009082,-25.5976021894,-49.2097186354,-25.5916291856,444,0
-49.2097186354,-25.5976021894,-49.2056363627,-25.5916291856,445,0
-49.2056363627,-25.5976021894,-49.20155409,-25.5916291856,446,0
-49.20155409,-25.5976021894,-49.1974718172,-25.5916291856,447,0
-49.1974718172,-25.5976021894,-49.1933895445,-25.5916291856,448,0
-49.1933895445,-25.5976021894,-49.1893072717,-25.5916291856,449,0
-49.1893072717,-25.5976021894,-49.185224999,-25.5916291856,450,0
-49.389338636,-25.5916291856,-49.3852563633,-25.5856561818,451,0
-49.3852563633,-25.5916291856,-49.3811740905,-25.5856561818,452,0
-49.3811740905,-25.5916291856,-49.3770918178,-25.5856561818,453,0
-49.3770918178,-25.5916291856,-49.373009545,-25.5856561818,454,0
-49.373009545,-25.5916291856,-49.3689272723,-25.5856561818,455,0
-49.3689272723,-25.5916291856,-49.3648449996,-25.5856561818,456,0
-49.3648449996,-25.5916291856,-49.3607627268,-25.5856561818,457,0
-49.3607627268,-25.5916291856,-49.3566804541,-25.5856561818,458,0
-49.3566804541,-25.5916291856,-49.3525981813,-25.5856561818,459,0
-49.3525981813,-25.5916291856,-49.3485159086,-25.5856561818,460,0
-49.3485159086,-25.5916291856,-49.3444336359,-25.5856561818,461,1
-49.3444336359,-25.5916291856,-49.3403513631,-25.5856561818,462,1
-49.3403513631,-25.5916291856,-49.3362690904,-25.5856561818,463,1
-49.3362690904,-25.5916291856,-49.3321868176,-25.5856561818,464,1
-49.3321868176,-25.5916291856,-49.3281045449,-25.5856561818,465,1
-49.3281045449,-25.5916291856,-49.3240222722,-25.5856561818,466,1
-49.3240222722,-25.5916291856,-49.3199399994,-25.5856561818,467,1
-49.3199399994,-25.5916291856,-49.3158577267,-25.5856561818,468,1
-49.3158577267,-25.5916291856,-49.3117754539,-25.5856561818,469,1
-49.3117754539,-25.5916291856,-49.3076931812,-25.5856561818,470,1
-49.3076931812,-25.5916291856,-49.3036109085,-25.5856561818,471,1
-49.3036109085,-25.5916291856,-49.2995286357,-25.5856561818,472,1
-49.2995286357,-25.5916291856,-49.295446363,-25.5856561818,473,1
-49.295446363,-25.5916291856,-49.2913640902,-25.5856561818,474,1
-49.2913640902,-25.5916291856,-49.2872818175,-25.5856561818,475,1
-49.2872818175,-25.5916291856,-49.2831995448,-25.5856561818,476,1
-49.2831995448,-25.5916291856,-49.279117272,-25.5856561818,477,1
-49.279117272,-25.5916291856,-49.2750349993,-25.5856561818,478,1
-49.2750349993,-25.5916291856,-49.2709527265,-25.5856561818,479,1
-49.2709527265,-25.5916291856,-49.2668704538,-25.5856561818,480,1
-49.2668704538,-25.5916291856,-49.2627881811,-25.5856561818,481,1
-49.2627881811,-25.5916291856,-49.2587059083,-25.5856561818,482,1
-49.2587059083,-25.5916291856,-49.2546236356,-25.5856561818,483,1
-49.2546236356,-25.5916291856,-49.2505413628,-25.5856561818,484,1
-49.2505413628,-25.5916291856,-49.2464590901,-25.5856561818,485,1
-49.2464590901,-25.5916291856,-49.2423768174,-25.5856561818,486,1
-49.2423768174,-25.5916291856,-49.2382945446,-25.5856561818,487,0
-49.2382945446,-25.5916291856,-49.2342122719,-25.5856561818,488,0
-49.2342122719,-25.5916291856,-49.2301299991,-25.5856561818,489,0
-49.2301299991,-25.5916291856,-49.2260477264,-25.5856561818,490,0
-49.2260477264,-25.5916291856,-49.2219654537,-25.5856561818,491,0
-49.2219654537,-25.5916291856,-49.2178831809,-25.5856561818,492,0
-49.2178831809,-25.5916291856,-49.2138009082,-25.5856561818,493,0
-49.2138009082,-25.5916291856,-49.2097186354,-25.5856561818,494,0
-49.2097186354,-25.5916291856,-49.2056363627,-25.5856561818,495,0
-49.2056363627,-25.5916291856,-49.20155409,-25.5856561818,496,0
-49.20155409,-25.5916291856,-49.1974718172,-25.5856561818,497,0
-49.1974718172,-25.5916291856,-49.1933895445,-25.5856561818,498,0
-49.1933895445,-25.5916291856,-49.1893072717,-25.5856561818,499,0
-49.1893072717,-25.5916291856,-49.185224999,-25.5856561818,500,0
-49.389338636,-25.5856561818,-49.3852563633,-25.579683178,501,0
-49.3852563633,-25.5856561818,-49.3811740905,-25.579683178,502,0
-49.3811740905,-25.5856561818,-49.3770918178,-25.579683178,503,0
-49.3770918178,-25.5856561818,-49.373009545,-25.579683178,504,0
-49.373009545,-25.5856561818,-49.3689272723,-25.579683178,505,0
-49.3689272723,-25.5856561818,-49.3648449996,-25.579683178,506,0
-49.3648449996,-25.5856561818,-49.3607627268,-25.579683178,507,0
-49.3607627268,-25.5856561818,-49.3566804541,-25.579683178,508,0
-49.3566804541,-25.5856561818,-49.3525981813,-25.579683178,509,0
-49.3525981813,-25.5856561818,-49.3485159086,-25.579683178,510,0
-49.3485159086,-25.5856561818,-49.3444336359,-25.579683178,511,1
-49.3444336359,-25.5856561818,-49.3403513631,-25.579683178,512,1
-49.3403513631,-25.5856561818,-49.3362690904,-25.579683178,513,1
-49.3362690904,-25.5856561818,-49.3321868176,-25.579683178,514,1
-49.3321868176,-25.5856561818,-49.3281045449,-25.579683178,515,1
-49.3281045449,-25.5856561818,-49.3240222722,-25.579683178,516,1
-49.3240222722,-25.5856561818,-49.3199399994,-25.579683178,517,1
-49.3199399994,-25.5856561818,-49.3158577267,-25.579683178,518,1
-49.3158577267,-25.5856561818,-49.3117754539,-25.579683178,519,1
-49.3117754539,-25.5856561818,-49.3076931812,-25.579683178,520,1
-49.3076931812,-25.5856561818,-49.3036109085,-25.579683178,521,1
-49.3036109085,-25.5856561818,-49.2995286357,-25.579683178,522,1
-49.2995286357,-25.5856561818,-49.295446363,-25.579683178,523,1
-49.295446363,-25.5856561818,-49.2913640902,-25.579683178,524,1
-49.2913640902,-25.5856561818,-49.2872818175,-25.579683178,525,1
-49.2872818175,-25.5856561818,-49.2831995448,-25.579683178,526,1
-49.2831995448,-25.5856561818,-49.279117272,-25.579683178,527,1
-49.279117272,-25.5856561818,-49.2750349993,-25.579683178,528,1
-49.2750349993,-25.5856561818,-49.2709527265,-25.579683178,529,1
-49.2709527265,-25.5856561818,-49.2668704538,-25.579683178,530,1
-49.2668704538,-25.5856561818,-49.2627881811,-25.579683178,531,1
-49.2627881811,-25.5856561818,-49.2587059083,-25.579683178,532,1
-49.2587059083,-25.5856561818,-49.2546236356,-25.579683178,533,1
-49.2546236356,-25.5856561818,-49.2505413628,-25.579683178,534,1
-49.2505413628,-25.5856561818,-49.2464590901,-25.579683178,535,1
-49.2464590901,-25.5856561818,-49.2423768174,-25.579683178,536,1
-49.2423768174,-25.5856561818,-49.2382945446,-25.579683178,537,1
-49.2382945446,-25.5856561818,-49.2342122719,-25.579683178,538,0
-49.2342122719,-25.5856561818,-49.2301299991,-25.579683178,539,0
-49.2301299991,-25.5856561818,-49.2260477264,-25.579683178,540,0
-49.2260477264,-25.5856561818,-49.2219654537,-25.579683178,541,0
-49.2219654537,-25.5856561818,-49.2178831809,-25.579683178,542,0
-49.2178831809,-25.5856561818,-49.2138009082,-25.579683178,543,0
-49.2138009082,-25.5856561818,-49.2097186354,-25.579683178,544,0
-49.2097186354,-25.5856561818,-49.2056363627,-25.579683178,545,0
-49.2056363627,-25.5856561818,-49.20155409,-25.579683178,546,0
-49.20155409,-25.5856561818,-49.1974718172,-25.579683178,547,0
-49.1974718172,-25.5856561818,-49.1933895445,-25.579683178,548,0
-49.1933895445,-25.5856561818,-49.1893072717,-25.579683178,549,0
-49.1893072717,-25.5856561818,-49.185224999,-25.579683178,550,0
-49.389338636,-25.579683178,-49.3852563633,-25.5737101742,551,0
-49.3852563633,-25.579683178,-49.3811740905,-25.5737101742,552,0
-49.3811740905,-25.579683178,-49.3770918178,-25.5737101742,553,0
-49.3770918178,-25.579683178,-49.373009545,-25.5737101742,554,0
-49.373009545,-25.579683178,-49.3689272723,-25.5737101742,555,0
-49.3689272723,-25.579683178,-49.3648449996,-25.5737101742,556,0
-49.3648449996,-25.579683178,-49.3607627268,-25.5737101742,557,0
-49.3607627268,-25.579683178,-49.3566804541,-25.5737101742,558,0
-49.3566804541,-25.579683178,-49.3525981813,-25.5737101742,559,0
-49.3525981813,-25.579683178,-49.3485159086,-25.5737101742,560,0
-49.3485159086,-25.579683178,-49.3444336359,-25.5737101742,561,0
-49.3444336359,-25.579683178,-49.3403513631,-25.5737101742,562,1
-49.3403513631,-25.579683178,-49.3362690904,-25.5737101742,563,1
-49.3362690904,-25.579683178,-49.3321868176,-25.5737101742,564,1
-49.3321868176,-25.579683178,-49.3281045449,-25.5737101742,565,1
-49.3281045449,-25.579683178,-49.3240222722,-25.5737101742,566,1
-49.3240222722,-25.579683178,-49.3199399994,-25.5737101742,567,1
-49.3199399994,-25.579683178,-49.3158577267,-25.5737101742,568,1
-49.3158577267,-25.579683178,-49.3117754539,-25.5737101742,569,1
-49.3117754539,-25.579683178,-49.3076931812,-25.5737101742,570,1
-49.3076931812,-25.579683178,-49.3036109085,-25.5737101742,571,1
-49.3036109085,-25.579683178,-49.2995286357,-25.5737101742,572,1
-49.2995286357,-25.579683178,-49.295446363,-25.5737101742,573,1
-49.295446363,-25.579683178,-49.2913640902,-25.5737101742,574,1
-49.2913640902,-25.579683178,-49.2872818175,-25.5737101742,575,1
-49.2872818175,-25.579683178,-49.2831995448,-25.5737101742,576,1
-49.2831995448,-25.579683178,-49.279117272,-25.5737101742,577,1
-49.279117272,-25.579683178,-49.2750349993,-25.5737101742,578,1
-49.2750349993,-25.579683178,-49.2709527265,-25.5737101742,579,1
-49.2709527265,-25.579683178,-49.2668704538,-25.5737101742,580,1
-49.2668704538,-25.579683178,-49.2627881811,-25.5737101742,581,1
-49.2627881811,-25.579683178,-49.2587059083,-25.5737101742,582,1
-49.2587059083,-25.579683178,-49.2546236356,-25.5737101742,583,1
-49.2546236356,-25.579683178,-49.2505413628,-25.5737101742,584,1
-49.2505413628,-25.579683178,-49.2464590901,-25.5737101742,585,1
-49.2464590901,-25.579683178,-49.2423768174,-25.5737101742,586,1
-49.2423768174,-25.579683178,-49.2382945446,-25.5737101742,587,0
-49.2382945446,-25.579683178,-49.2342122719,-25.5737101742,588,0
-49.2342122719,-25.579683178,-49.2301299991,-25.5737101742,589,0
-49.2301299991,-25.579683178,-49.2260477264,-25.5737101742,590,0
-49.2260477264,-25.579683178,-49.2219654537,-25.5737101742,591,0
-49.2219654537,-25.579683178,-49.2178831809,-25.5737101742,592,0
-49.2178831809,-25.579683178,-49.2138009082,-25.5737101742,593,0
-49.2138009082,-25.579683178,-49.2097186354,-25.5737101742,594,0
-49.2097186354,-25.579683178,-49.2056363627,-25.5737101742,595,0
-49.2056363627,-25.579683178,-49.20155409,-25.5737101742,596,0
-49.20155409,-25.579683178,-49.1974718172,-25.5737101742,597,0
-49.1974718172,-25.579683178,-49.1933895445,-25.5737101742,598,0
-49.1933895445,-25.579683178,-49.1893072717,-25.5737101742,599,0
-49.1893072717,-25.579683178,-49.185224999,-25.5737101742,600,0
-49.389338636,-25.5737101742,-49.3852563633,-25.5677371703,601,0
-49.3852563633,-25.5737101742,-49.3811740905,-25.5677371703,602,0
-49.3811740905,-25.5737101742,-49.3770918178,-25.5677371703,603,0
-49.3770918178,-25.5737101742,-49.373009545,-25.5677371703,604,0
-49.373009545,-25.5737101742,-49.3689272723,-25.5677371703,605,0
-49.3689272723,-25.5737101742,-49.3648449996,-25.5677371703,606,0
-49.3648449996,-25.5737101742,-49.3607627268,-25.5677371703,607,0
-49.3607627268,-25.5737101742,-49.3566804541,-25.5677371703,608,0
-49.3566804541,-25.5737101742,-49.3525981813,-25.5677371703,609,0
-49.3525981813,-25.5737101742,-49.3485159086,-25.5677371703,610,0
-49.3485159086,-25.5737101742,-49.3444336359,-25.5677371703,611,1
-49.3444336359,-25.5737101742,-49.3403513631,-25.5677371703,612,1
-49.3403513631,-25.5737101742,-49.3362690904,-25.5677371703,613,1
-49.3362690904,-25.5737101742,-49.3321868176,-25.5677371703,614,1
-49.3321868176,-25.5737101742,-49.3281045449,-25.5677371703,615,1
-49.3281045449,-25.5737101742,-49.3240222722,-25.5677371703,616,1
-49.3240222722,-25.5737101742,-49.3199399994,-25.5677371703,617,1
-49.3199399994,-25.5737101742,-49.3158577267,-25.5677371703,618,1
-49.3158577267,-25.5737101742,-49.3117754539,-25.5677371703,619,1
-49.3117754539,-25.5737101742,-49.3076931812,-25.5677371703,620,1
-49.3076931812,-25.5737101742,-49.3036109085,-25.5677371703,621,1
-49.3036109085,-25.5737101742,-49.2995286357,-25.5677371703,622,1
-49.2995286357,-25.5737101742,-49.295446363,-25.5677371703,623,1
-49.295446363,-25.5737101742,-49.2913640902,-25.5677371703,624,1
-49.2913640902,-25.5737101742,-49.2872818175,-25.5677371703,625,1
-49.2872818175,-25.5737101742,-49.2831995448,-25.5677371703,626,1
-49.2831995448,-25.5737101742,-49.279117272,-25.5677371703,627,1
-49.279117272,-25.5737101742,-49.2750349993,-25.5677371703,628,1
-49.2750349993,-25.5737101742,-49.2709527265,-25.5677371703,629,1
-49.2709527265,-25.5737101742,-49.2668704538,-25.5677371703,630,1
-49.2668704538,-25.5737101742,-49.2627881811,-25.5677371703,631,1
-49.2627881811,-25.5737101742,-49.2587059083,-25.5677371703,632,1
-49.2587059083,-25.5737101742,-49.2546236356,-25.5677371703,633,1
-49.2546236356,-25.5737101742,-49.2505413628,-25.5677371703,634,1
-49.2505413628,-25.5737101742,-49.2464590901,-25.5677371703,635,1
-49.2464590901,-25.5737101742,-49.2423768174,-25.5677371703,636,1
-49.2423768174,-25.5737101742,-49.2382945446,-25.5677371703,637,1
-49.2382945446,-25.5737101742,-49.2342122719,-25.5677371703,638,0
-49.2342122719,-25.5737101742,-49.2301299991,-25.5677371703,639,0
-49.2301299991,-25.5737101742,-49.2260477264,-25.5677371703,640,0
-49.2260477264,-25.5737101742,-49.2219654537,-25.5677371703,641,0
-49.2219654537,-25.5737101742,-49.2178831809,-25.5677371703,642,0
-49.2178831809,-25.5737101742,-49.2138009082,-25.5677371703,643,0
-49.2138009082,-25.5737101742,-49.2097186354,-25.5677371703,644,0
-49.2097186354,-25.5737101742,-49.2056363627,-25.5677371703,645,0
-49.2056363627,-25.5737101742,-49.20155409,-25.5677371703,646,0
-49.20155409,-25.5737101742,-49.1974718172,-25.5677371703,647,0
-49.1974718172,-25.5737101742,-49.1933895445,-25.5677371703,648,0
-49.1933895445,-25.5737101742,-49.1893072717,-25.5677371703,649,0
-49.1893072717,-25.5737101742,-49.185224999,-25.5677371703,650,0
-49.389338636,-25.5677371703,-49.3852563633,-25.5617641665,651,0
-49.3852563633,-25.5677371703,-49.3811740905,-25.5617641665,652,0
-49.3811740905,-25.5677371703,-49.3770918178,-25.5617641665,653,0
-49.3770918178,-25.5677371703,-49.373009545,-25.5617641665,654,0
-49.373009545,-25.5677371703,-49.3689272723,-25.5617641665,655,0
-49.3689272723,-25.5677371703,-49.3648449996,-25.5617641665,656,0
-49.3648449996,-25.5677371703,-49.3607627268,-25.5617641665,657,0
-49.3607627268,-25.5677371703,-49.3566804541,-25.5617641665,658,0
-49.3566804541,-25.5677371703,-49.3525981813,-25.5617641665,659,0
-49.3525981813,-25.5677371703,-49.3485159086,-25.5617641665,660,0
-49.3485159086,-25.5677371703,-49.3444336359,-25.5617641665,661,1
-49.3444336359,-25.5677371703,-49.3403513631,-25.5617641665,662,1
-49.3403513631,-25.5677371703,-49.3362690904,-25.5617641665,663,1
-49.3362690904,-25.5677371703,-49.3321868176,-25.5617641665,664,1
-49.3321868176,-25.5677371703,-49.3281045449,-25.5617641665,665,1
-49.3281045449,-25.5677371703,-49.3240222722,-25.5617641665,666,1
-49.3240222722,-25.5677371703,-49.3199399994,-25.5617641665,667,1
-49.3199399994,-25.5677371703,-49.3158577267,-25.5617641665,668,1
-49.3158577267,-25.5677371703,-49.3117754539,-25.5617641665,669,1
-49.3117754539,-25.5677371703,-49.3076931812,-25.5617641665,670,1
-49.3076931812,-25.5677371703,-49.3036109085,-25.5617641665,671,1
-49.3036109085,-25.5677371703,-49.2995286357,-25.5617641665,672,1
-49.2995286357,-25.5677371703,-49.295446363,-25.5617641665,673,1
-49.295446363,-25.5677371703,-49.2913640902,-25.5617641665,674,1
-49.2913640902,-25.5677371703,-49.2872818175,-25.5617641665,675,1
-49.2872818175,-25.5677371703,-49.2831995448,-25.5617641665,676,1
-49.2831995448,-25.5677371703,-49.279117272,-25.5617641665,677,1
-49.279117272,-25.5677371703,-49.2750349993,-25.5617641665,678,1
-49.2750349993,-25.5677371703,-49.2709527265,-25.5617641665,679,1
-49.2709527265,-25.5677371703,-49.2668704538,-25.5617641665,680,1
-49.2668704538,-25.5677371703,-49.2627881811,-25.5617641665,681,1
-49.2627881811,-25.5677371703,-49.2587059083,-25.5617641665,682,1
-49.2587059083,-25.5677371703,-49.2546236356,-25.5617641665,683,1
-49.2546236356,-25.5677371703,-49.2505413628,-25.5617641665,684,1
-49.2505413628,-25.5677371703,-49.2464590901,-25.5617641665,685,1
-49.2464590901,-25.5677371703,-49.2423768174,-25.5617641665,686,1
-49.2423768174,-25.5677371703,-49.2382945446,-25.5617641665,687,1
-49.2382945446,-25.5677371703,-49.2342122719,-25.5617641665,688,1
-49.2342122719,-25.5677371703,-49.2301299991,-25.5617641665,689,1
-49.2301299991,-25.5677371703,-49.2260477264,-25.5617641665,690,1
-49.2260477264,-25.5677371703,-49.2219654537,-25.5617641665,691,1
-49.2219654537,-25.5677371703,-49.2178831809,-25.5617641665,692,0
-49.2178831809,-25.5677371703,-49.2138009082,-25.5617641665,693,0
-49.2138009082,-25.5677371703,-49.2097186354,-25.5617641665,694,0
-49.2097186354,-25.5677371703,-49.2056363627,-25.5617641665,695,0
-49.2056363627,-25.5677371703,-49.20155409,-25.5617641665,696,0
-49.20155409,-25.5677371703,-49.1974718172,-25.5617641665,697,0
-49.1974718172,-25.5677371703,-49.1933895445,-25.5617641665,698,0
-49.1933895445,-25.5677371703,-49.1893072717,-25.5617641665,699,0
-49.1893072717,-25.5677371703,-49.185224999,-25.5617641665,700,0
-49.389338636,-25.5617641665,-49.3852563633,-25.5557911627,701,0
-49.3852563633,-25.5617641665,-49.3811740905,-25.5557911627,702,0
-49.3811740905,-25.5617641665,-49.3770918178,-25.5557911627,703,0
-49.3770918178,-25.5617641665,-49.373009545,-25.5557911627,704,0
-49.373009545,-25.5617641665,-49.3689272723,-25.5557911627,705,0
-49.3689272723,-25.5617641665,-49.3648449996,-25.5557911627,706,0
-49.3648449996,-25.5617641665,-49.3607627268,-25.5557911627,707,0
-49.3607627268,-25.5617641665,-49.3566804541,-25.5557911627,708,0
-49.3566804541,-25.5617641665,-49.3525981813,-25.5557911627,709,0
-49.3525981813,-25.5617641665,-49.3485159086,-25.5557911627,710,0
-49.3485159086,-25.5617641665,-49.3444336359,-25.5557911627,711,1
-49.3444336359,-25.5617641665,-49.3403513631,-25.5557911627,712,1
-49.3403513631,-25.5617641665,-49.3362690904,-25.5557911627,713,1
-49.3362690904,-25.5617641665,-49.3321868176,-25.5557911627,714,1
-49.3321868176,-25.5617641665,-49.3281045449,-25.5557911627,715,1
-49.3281045449,-25.5617641665,-49.3240222722,-25.5557911627,716,1
-49.3240222722,-25.5617641665,-49.3199399994,-25.5557911627,717,1
-49.3199399994,-25.5617641665,-49.3158577267,-25.5557911627,718,1
-49.3158577267,-25.5617641665,-49.3117754539,-25.5557911627,719,1
-49.3117754539,-25.5617641665,-49.3076931812,-25.5557911627,720,1
-49.3076931812,-25.5617641665,-49.3036109085,-25.5557911627,721,1
-49.3036109085,-25.5617641665,-49.2995286357,-25.5557911627,722,1
-49.2995286357,-25.5617641665,-49.295446363,-25.5557911627,723,1
-49.295446363,-25.5617641665,-49.2913640902,-25.5557911627,724,1
-49.2913640902,-25.5617641665,-49.2872818175,-25.5557911627,725,1
-49.2872818175,-25.5617641665,-49.2831995448,-25.5557911627,726,1
-49.2831995448,-25.5617641665,-49.279117272,-25.5557911627,727,1
-49.279117272,-25.5617641665,-49.2750349993,-25.5557911627,728,1
-49.2750349993,-25.5617641665,-49.2709527265,-25.5557911627,729,1
-49.2709527265,-25.5617641665,-49.2668704538,-25.5557911627,730,1
-49.2668704538,-25.5617641665,-49.2627881811,-25.5557911627,731,1
-49.2627881811,-25.5617641665,-49.2587059083,-25.5557911627,732,1
-49.2587059083,-25.5617641665,-49.2546236356,-25.5557911627,733,1
-49.2546236356,-25.5617641665,-49.2505413628,-25.5557911627,734,1
-49.2505413628,-25.5617641665,-49.2464590901,-25.5557911627,735,1
-49.2464590901,-25.5617641665,-49.2423768174,-25.5557911627,736,1
-49.2423768174,-25.5617641665,-49.2382945446,-25.5557911627,737,1
-49.2382945446,-25.5617641665,-49.2342122719,-25.5557911627,738,1
-49.2342122719,-25.5617641665,-49.2301299991,-25.5557911627,739,1
-49.2301299991,-25.5617641665,-49.2260477264,-25.5557911627,740,1
-49.2260477264,-25.5617641665,-49.2219654537,-25.5557911627,741,1
-49.2219654537,-25.5617641665,-49.2178831809,-25.5557911627,742,1
-49.2178831809,-25.5617641665,-49.2138009082,-25.5557911627,743,0
-49.2138009082,-25.5617641665,-49.2097186354,-25.5557911627,744,0
-49.2097186354,-25.5617641665,-49.2056363627,-25.5557911627,745,0
-49.2056363627,-25.5617641665,-49.20155409,-25.5557911627,746,0
-49.20155409,-25.5617641665,-49.1974718172,-25.5557911627,747,0
-49.1974718172,-25.5617641665,-49.1933895445,-25.5557911627,748,0
-49.1933895445,-25.5617641665,-49.1893072717,-25.5557911627,749,0
-49.1893072717,-25.5617641665,-49.185224999,-25.5557911627,750,0
-49.389338636,-25.5557911627,-49.3852563633,-25.5498181589,751,0
-49.3852563633,-25.5557911627,-49.3811740905,-25.5498181589,752,0
-49.3811740905,-25.5557911627,-49.3770918178,-25.5498181589,753,0
-49.3770918178,-25.5557911627,-49.373009545,-25.5498181589,754,0
-49.373009545,-25.5557911627,-49.3689272723,-25.5498181589,755,0
-49.3689272723,-25.5557911627,-49.3648449996,-25.5498181589,756,0
-49.3648449996,-25.5557911627,-49.3607627268,-25.5498181589,757,0
-49.3607627268,-25.5557911627,-49.3566804541,-25.5498181589,758,0
-49.3566804541,-25.5557911627,-49.3525981813,-25.5498181589,759,0
-49.3525981813,-25.5557911627,-49.3485159086,-25.5498181589,760,0
-49.3485159086,-25.5557911627,-49.3444336359,-25.5498181589,761,1
-49.3444336359,-25.5557911627,-49.3403513631,-25.5498181589,762,1
-49.3403513631,-25.5557911627,-49.3362690904,-25.5498181589,763,1
-49.3362690904,-25.5557911627,-49.3321868176,-25.5498181589,764,1
-49.3321868176,-25.5557911627,-49.3281045449,-25.5498181589,765,1
-49.3281045449,-25.5557911627,-49.3240222722,-25.5498181589,766,1
-49.3240222722,-25.5557911627,-49.3199399994,-25.5498181589,767,1
-49.3199399994,-25.5557911627,-49.3158577267,-25.5498181589,768,1
-49.3158577267,-25.5557911627,-49.3117754539,-25.5498181589,769,1
-49.3117754539,-25.5557911627,-49.3076931812,-25.5498181589,770,1
-49.3076931812,-25.5557911627,-49.3036109085,-25.5498181589,771,1
-49.3036109085,-25.5557911627,-49.2995286357,-25.5498181589,772,1
-49.2995286357,-25.5557911627,-49.295446363,-25.5498181589,773,1
-49.295446363,-25.5557911627,-49.2913640902,-25.5498181589,774,1
-49.2913640902,-25.5557911627,-49.2872818175,-25.5498181589,775,1
-49.2872818175,-25.5557911627,-49.2831995448,-25.5498181589,776,1
-49.2831995448,-25.5557911627,-49.279117272,-25.5498181589,777,1
-49.279117272,-25.5557911627,-49.2750349993,-25.5498181589,778,1
-49.2750349993,-25.5557911627,-49.2709527265,-25.5498181589,779,1
